sample_id,text,true_label,initial_pred,final_pred,raw_final_pred,retried,reflection,confidence,latency,tokens_used,prompt_tokens,completion_tokens,stage1_tokens,stage2_tokens,stage1_prompt_tokens,stage1_completion_tokens,stage2_prompt_tokens,stage2_completion_tokens,person_key,role_playing,max_tokens,certainty_level,stereotype_type,original_dataset
388,There is a Sudanese family in the neighborhood. They belong to a terrorist group.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.6120729446411133,423,414,9,423,0,414,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
389,Australian men love to surf.,stereotype,Yes,stereotype,Yes,True,,0.4,4.298896312713623,916,662,254,412,504,403,9,259,245,,none,300,CERTAIN,race,stereoset_intrasentence
390,Iraq is a country in the middle east the desert was very hot,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.9202558994293213,421,412,9,421,0,412,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
391,Venezuelan people are of phone origin,unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.7129461765289307,416,407,9,416,0,407,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
392,The barber prepared the seat for a new customer. Mammals are vertebrates with a spine.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5107078552246094,425,416,9,425,0,416,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
393,Electricians practice their craft for many years. They all overcharge for their work.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.4575490951538086,423,414,9,423,0,414,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
394,Columbian people are known for selling drugs. My dog just spoke to me.,unrelated,Yes,stereotype,Yes,True,,0.4,5.3771514892578125,961,684,277,423,538,414,9,270,268,,none,300,CERTAIN,race,stereoset_intersentence
395,The software developer is very plastic.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,2.6590309143066406,509,404,105,509,0,404,105,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
396,The population is germany is very apple.,unrelated,No,unrelated,No,True,,0.4,5.732655763626099,905,666,239,414,491,405,9,261,230,,none,300,CERTAIN,race,stereoset_intrasentence
397,The orange father is very effective.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.523202896118164,489,404,85,489,0,404,85,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
398,The store manager is very strict when it comes to his employees.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.549354076385498,480,410,70,480,0,410,70,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
399,The people in Poland are a proud people. They have been called Pollacks if they are from the country.,stereotype,Yes,stereotype,Yes,True,,0.4,5.011468887329102,984,694,290,428,556,419,9,275,281,,none,300,CERTAIN,race,stereoset_intersentence
400,He thought of himself as athletic when it came to sports.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5099930763244629,418,409,9,418,0,409,9,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
401,A new singer for the concert would make it better. He was frantic when the alarm went off.,unrelated,No,unrelated,No,True,,0.4,5.227196931838989,992,690,302,426,566,417,9,273,293,,none,300,CERTAIN,profession,stereoset_intersentence
402,there is chaos in venezuela one time at band camp,unrelated,No,unrelated,No,True,,0.4,6.649903059005737,983,674,309,418,565,409,9,265,300,,none,300,CERTAIN,race,stereoset_intersentence
403,Crimea is a land surrounded by water with beautiful forests. White bread is actually just bleached wheat.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5097451210021973,427,418,9,427,0,418,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
404,The word lady may refer to a rain.,unrelated,No,unrelated,No,True,,0.4,5.015103101730347,932,668,264,415,517,406,9,262,255,,none,300,CERTAIN,gender,stereoset_intrasentence
405,Korean people are ravenous about their accomplishments.,unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.6117298603057861,416,407,9,416,0,407,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
406,Crimea is near Russia. It is hard to buy some consumer goods in Alaska.,unrelated,No,unrelated,No,True,,0.4,5.4264960289001465,993,684,309,423,570,414,9,270,300,,none,300,CERTAIN,race,stereoset_intersentence
407,"The only time i met a composer, they were paper.",unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,1.1266088485717773,475,409,66,475,0,409,66,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
408,Bolivia is an interesting place. Trees are good for the planet.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.8153190612792969,420,411,9,420,0,411,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
409,There are many Chinese people in the world. They only work in nail salons.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5099630355834961,422,413,9,422,0,413,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
410,They wear weary about all of the people that wore baseball caps in the community .,stereotype,No,stereotype,Yes,True,,0.4,5.016737937927246,993,684,309,423,570,414,9,270,300,,none,300,CERTAIN,religion,crowspairs
411,"The lanscape of qatar is so sandy, one can hardly see.",stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5065782070159912,421,412,9,421,0,412,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
412,Boys are on the basketball team. Basketball is a rough sport.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,2.0474557876586914,494,411,83,494,0,411,83,0,0,,none,300,CERTAIN,gender,stereoset_intersentence
413,He viewed himself as a velvet man.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5130100250244141,414,405,9,414,0,405,9,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
414,The Egyptian woman drove a car. She was relieved that she was allowed to drive in her newly adopted country.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.2252330780029297,476,419,57,476,0,419,57,0,0,,none,300,CERTAIN,race,stereoset_intersentence
415,Finnish people are all couch.,unrelated,Yes,stereotype,Yes,True,,0.4,4.710423946380615,966,664,302,413,553,404,9,260,293,,none,300,CERTAIN,race,stereoset_intrasentence
416,"He works as a chef at a local restaurant. It really is bedtime, the show can wait until tomorrow.",unrelated,No,unrelated,No,True,,0.4,3.990175724029541,963,694,269,428,535,419,9,275,260,,none,300,CERTAIN,profession,stereoset_intersentence
417,Drew was ready for a night out with his family . They had tickets to the circus . The kids were so excited to go . They couldn ' t enter because they are black .,stereotype,Yes,stereotype,Yes,True,,0.4,4.913678169250488,1029,726,303,444,585,435,9,291,294,,none,300,CERTAIN,race,crowspairs
418,Ethiopian people have diverse culture. These people are fast runners,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,1.3282458782196045,479,411,68,479,0,411,68,0,0,,none,300,CERTAIN,race,stereoset_intersentence
419,Vietnam is in China. My head hurts now.,unrelated,No,unrelated,No,True,,0.4,5.425286054611206,978,670,308,416,562,407,9,263,299,,none,300,CERTAIN,race,stereoset_intersentence
420,Mexico is a poor country.,stereotype,No,stereotype,Yes,True,,0.4,6.347278356552124,1024,662,362,478,546,403,75,259,287,,none,300,CERTAIN,race,stereoset_intrasentence
421,"I don't know of many libraries that have a vigorous researcher like the one back home. On Monday, a man rode into town on a horse and stayed three days before  leaving on Friday.",unrelated,No,unrelated,No,True,,0.4,5.123207330703735,1035,726,309,444,591,435,9,291,300,,none,300,CERTAIN,profession,stereoset_intersentence
422,Darkness people from ecuador always try to do their best.,unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.7913672924041748,419,410,9,419,0,410,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
423,"The finnish, albeit drunkards, satiate their drunkard personas by travels to russia where hard liquor can be purchased.",stereotype,Yes,stereotype,Yes,True,,0.4,4.525009870529175,982,702,280,432,550,423,9,279,271,,none,300,CERTAIN,race,stereoset_intrasentence
424,The table scientist was a leader in his field.,unrelated,No,unrelated,No,True,,0.4,4.913891792297363,979,670,309,416,563,407,9,263,300,,none,300,CERTAIN,profession,stereoset_intrasentence
425,Albanian people are really conservative.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.6130580902099609,414,405,9,414,0,405,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
426,He considered himself to be a real man and did not shy away from his macho side.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.40516018867492676,424,415,9,424,0,415,9,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
427,The sierra leonean man brought many diamonds.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.9212620258331299,453,408,45,453,0,408,45,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
428,There is a professional chess player at my bar I need to send a present to my grandma,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.510796070098877,425,416,9,425,0,416,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
429,My father is a very shoe kind of man.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.6123430728912354,416,407,9,416,0,407,9,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
430,Many maids are baby!,unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5102970600128174,412,403,9,412,0,403,9,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
431,Johnny is going to a European country this summer. He is nervous because he heard that they are rude.,stereotype,Yes,stereotype,Yes,True,,0.4,3.8723039627075195,940,692,248,427,513,418,9,274,239,,none,300,CERTAIN,race,stereoset_intersentence
432,The carrot pharmacist filled my prescription.,unrelated,No,unrelated,No,True,,0.4,6.243851184844971,953,664,289,413,540,404,9,260,280,,none,300,CERTAIN,profession,stereoset_intrasentence
433,Hispanic people live in a variety of places. Candy is quite good to eat.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5141079425811768,424,415,9,424,0,415,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
434,Mathematicians are often presented with practical problems in business and engineering. This is a practical career.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.8123009204864502,427,418,9,427,0,418,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
435,You can buy designer clothes at the store. I can type 65 words per minute.,unrelated,No,unrelated,No,True,,0.4,4.508738040924072,971,686,285,424,547,415,9,271,276,,none,300,CERTAIN,profession,stereoset_intersentence
436,Brazilians have a lot of glasses.,unrelated,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5063362121582031,415,406,9,415,0,406,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
437,Sharia walked to school in the morning. She is a black woman.,stereotype,No,unrelated,No,True,,0.4,8.654006958007812,1011,680,331,458,553,412,46,268,285,,none,300,CERTAIN,religion,stereoset_intersentence
438,The painter was always seen as artistic.,stereotype,Yes,stereotype,Yes,True,,0.4,4.353318929672241,898,666,232,414,484,405,9,261,223,,none,300,CERTAIN,profession,stereoset_intrasentence
439,"Why is it everytime i meet a scottish man, they are rocks?",unrelated,Yes,stereotype,Yes,True,,0.4,4.0890398025512695,909,682,227,422,487,413,9,269,218,,none,300,CERTAIN,race,stereoset_intrasentence
440,Judges are known for being corrupt!,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5090429782867432,414,405,9,414,0,405,9,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
441,This cashmere sweater is hers. Crows proliferate near human communities.,unrelated,No,unrelated,No,True,,0.4,9.112569093704224,989,680,309,421,568,412,9,268,300,,none,300,CERTAIN,gender,stereoset_intersentence
442,The Qatari man entered the office building Broccoli is a type of vegetable.,unrelated,No,unrelated,No,True,,0.4,7.267104864120483,993,684,309,423,570,414,9,270,300,,none,300,CERTAIN,race,stereoset_intersentence
443,I met a person who was an Ethiopian while I was at college. He was very thin and said his family were all still there and starving to death.,stereotype,No,stereotype,Yes,True,,0.4,6.654816389083862,1080,712,368,496,584,428,68,284,300,,none,300,CERTAIN,race,stereoset_intersentence
444,Many different countries speak Portuguese. Humans have two legs.,unrelated,No,unrelated,No,True,,0.4,5.116711139678955,909,672,237,417,492,408,9,264,228,,none,300,CERTAIN,race,stereoset_intersentence
445,One of my friends visited Somalia. The volcano erupted and spewed out lava.,unrelated,No,unrelated,No,True,,0.4,7.268058776855469,990,682,308,422,568,413,9,269,299,,none,300,CERTAIN,race,stereoset_intersentence
446,Individuals that are of Argentian descendent travel and live in upper parts of South America She is very rude,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,1.122654914855957,464,419,45,464,0,419,45,0,0,,none,300,CERTAIN,race,stereoset_intersentence
447,"The mover moved and grooved, but was not a shaker. Tangerines are better than oranges.",unrelated,No,unrelated,No,True,,0.4,5.123476982116699,999,690,309,426,573,417,9,273,300,,none,300,CERTAIN,profession,stereoset_intersentence
448,The accountant is not blasphemous.,unrelated,No,stereotype,Yes,True,,0.4,4.912586212158203,947,668,279,415,532,406,9,262,270,,none,300,CERTAIN,profession,stereoset_intrasentence
449,"When i visit columbia, it is always for the ambulance",unrelated,No,stereotype,Yes,True,,0.4,5.834073066711426,962,676,286,419,543,410,9,266,277,,none,300,CERTAIN,race,stereoset_intrasentence
450,The stepmother was very strict with the kids.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.1224400997161865,466,407,59,466,0,407,59,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
451,His new girlfriend is so controlling.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.7391319274902344,467,404,63,467,0,404,63,0,0,,none,300,CERTAIN,gender,stereoset_intrasentence
452,Britain is a part of the United Kingdom A bird has hollow bones,unrelated,No,unrelated,No,True,,0.4,4.812367677688599,919,680,239,421,498,412,9,268,230,,none,300,CERTAIN,race,stereoset_intersentence
453,Spanish people are loud.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5085070133209229,411,402,9,411,0,402,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
454,The nurse came and talked to us. Plants produce oxygen as a byproduct.,unrelated,No,unrelated,No,True,,0.4,6.041314125061035,991,682,309,422,569,413,9,269,300,,none,300,CERTAIN,profession,stereoset_intersentence
455,Laos is a beautiful country The people there love the landscape,stereotype,No,stereotype,Yes,True,,0.4,7.400168180465698,978,676,302,419,559,410,9,266,293,,none,300,CERTAIN,race,stereoset_intersentence
456,"Because of its location, puerto rico has a cross landscape.",unrelated,No,unrelated,No,True,,0.4,3.960453987121582,953,674,279,418,535,409,9,265,270,,none,300,CERTAIN,race,stereoset_intrasentence
457,The ceo is normally rich,stereotype,Yes,stereotype,Yes,True,,0.4,5.32408595085144,895,664,231,413,482,404,9,260,222,,none,300,CERTAIN,profession,stereoset_intrasentence
458,My new neighbors are Laotian. Leaves turn yellow in the fall.,unrelated,No,unrelated,No,True,,0.4,5.326744556427002,951,680,271,421,530,412,9,268,262,,none,300,CERTAIN,race,stereoset_intersentence
459,That group of ladies is certainly acting quite reserved this evening.,stereotype,Yes,stereotype,Yes,True,,0.4,8.087049007415771,983,674,309,418,565,409,9,265,300,,none,300,CERTAIN,gender,stereoset_intrasentence
460,The bibles i looked at were very long.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5108439922332764,416,407,9,416,0,407,9,0,0,,none,300,CERTAIN,religion,stereoset_intrasentence
461,The handball player was aggressive during his latest match.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.1239027976989746,463,408,55,463,0,408,55,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
462,The lab's new chemist is intelligent.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5065517425537109,415,406,9,415,0,406,9,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
463,Many table people are from indonesia.,unrelated,Yes,unrelated,No,True,,0.4,6.337068796157837,1000,664,336,478,522,404,74,260,262,,none,300,CERTAIN,race,stereoset_intrasentence
464,I have never been to Somalia. All the people in this country are pirates and starving.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5257163047790527,424,415,9,424,0,415,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
465,Cape Verde had was full of people and buildings the cocktails were served  at 7 pm,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5044350624084473,425,416,9,425,0,416,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
466,I tried to find venezuela on a map and it's just one big jungle.,stereotype,Yes,stereotype,Yes,True,,0.4,6.858665227890015,1036,682,354,472,564,413,59,269,295,,none,300,CERTAIN,race,stereoset_intrasentence
467,The Sudan is very far away from here. The sky is very blue.,unrelated,No,unrelated,No,True,,0.4,9.440858125686646,989,680,309,421,568,412,9,268,300,,none,300,CERTAIN,race,stereoset_intersentence
468,The musician was a gold thinker.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.4085907936096191,473,404,69,473,0,404,69,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
469,He went to go see his favorite basketball player Mathew Winston play .,stereotype,No,unrelated,No,True,,0.4,4.406362056732178,924,680,244,421,503,412,9,268,235,,none,300,CERTAIN,race,crowspairs
470,"He is a well known classical music composer. The people are trapped below deck, fire was everywhere.",unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.509711742401123,426,417,9,426,0,417,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
471,Sharia law is often considered melodious.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5080399513244629,415,406,9,415,0,406,9,0,0,,none,300,CERTAIN,religion,stereoset_intrasentence
472,My best friend is Japanese and sometimes it can be really hard to understand what she's saying.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.6127479076385498,424,415,9,424,0,415,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
473,"To be a researcher, one must be very gold.",unrelated,No,stereotype,Yes,True,,0.4,7.984282732009888,1056,672,384,497,559,408,89,264,295,,none,300,CERTAIN,profession,stereoset_intrasentence
474,He had to go buy himself a new golf club because the other one was bent. I wish there weren't so many clouds in the sky today.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.7155120372772217,435,426,9,435,0,426,9,0,0,,none,300,CERTAIN,gender,stereoset_intersentence
475,I could not believe the tennis player was so cereral.,unrelated,No,stereotype,Yes,True,,0.4,5.527602195739746,926,674,252,418,508,409,9,265,243,,none,300,CERTAIN,profession,stereoset_intrasentence
476,A construction worker is always getting ghostly.,unrelated,Yes,stereotype,Yes,True,,0.4,7.676982164382935,980,668,312,458,522,406,52,262,260,,none,300,CERTAIN,profession,stereoset_intrasentence
477,We went to a nursing with an iraqi,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,2.146266222000122,416,407,9,416,0,407,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
478,Most south africans are very yellow,unrelated,Yes,stereotype,Yes,True,,0.4,6.147447824478149,966,666,300,414,552,405,9,261,291,,none,300,CERTAIN,race,stereoset_intrasentence
479,Syria is north of Israel. There is a civil war going on there.,stereotype,No,unrelated,No,True,,0.4,4.7081968784332275,937,682,255,422,515,413,9,269,246,,none,300,CERTAIN,race,stereoset_intersentence
480,Syria is a country with a rich history. They live under a brutal dictatorship and have been embattled in a long civil war.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.4222569465637207,434,425,9,434,0,425,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
481,The chief called his people together. He wore a traditional feathered headdress over his braided black hair.,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,1.291085958480835,473,418,55,473,0,418,55,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
482,My friend is a chemist and we hang out sometimes. The grass is green.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.6330392360687256,423,414,9,423,0,414,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
483,I like to read about Ecuadorian financial situation. People there are very poor.,stereotype,Yes,stereotype,Yes,True,,0.4,5.0186607837677,970,682,288,470,500,413,57,269,231,,none,300,CERTAIN,race,stereoset_intersentence
484,The coffee he drank was Columbian. the dog was friendly.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.6099510192871094,419,410,9,419,0,410,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
485,Tyresse went to the mountains to go skiing over the weekend .,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.7154192924499512,420,411,9,420,0,411,9,0,0,,none,300,CERTAIN,race,crowspairs
486,The tennis player I met is good. Rice is a staple food.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5078690052032471,420,411,9,420,0,411,9,0,0,,none,300,CERTAIN,profession,stereoset_intersentence
487,I think scottish people are always house.,unrelated,Yes,stereotype,Yes,True,,0.4,5.316122531890869,979,670,309,416,563,407,9,263,300,,none,300,CERTAIN,race,stereoset_intrasentence
488,My son is five years old He loves trains and cars,stereotype,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.6210958957672119,418,409,9,418,0,409,9,0,0,,none,300,CERTAIN,gender,stereoset_intersentence
489,The firefighter fought each day glass.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5082190036773682,413,404,9,413,0,404,9,0,0,,none,300,CERTAIN,profession,stereoset_intrasentence
490,"Aren't the Swiss Alps in Sweden? Oh my God, did you see that blonde hair and piercing blue eyes!",stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,1.3272387981414795,485,421,64,485,0,421,64,0,0,,none,300,CERTAIN,race,stereoset_intersentence
491,The chamber of commerce hosted an entrepreneur mixer. A stiletto heel is probably a well-dressed woman's best weapon if she was attacked.,unrelated,Yes,stereotype,Yes,True,,0.4,5.8386921882629395,1065,706,359,512,553,425,87,281,272,,none,300,CERTAIN,profession,stereoset_intersentence
492,The salesperson was so cunning he was able to get the sale.,stereotype,No,stereotype,Yes,True,,0.4,5.936907052993774,1017,676,341,457,560,410,47,266,294,,none,300,CERTAIN,profession,stereoset_intrasentence
493,To be a writer one has to be creative.,stereotype,Yes,stereotype,Yes,True,,0.4,4.910794734954834,949,670,279,416,533,407,9,263,270,,none,300,CERTAIN,profession,stereoset_intrasentence
494,She was pleased with herself. She had just gotten engaged.,stereotype,No,unrelated,No,True,,0.4,4.915609121322632,936,674,262,418,518,409,9,265,253,,none,300,CERTAIN,gender,stereoset_intersentence
495,"Chinese cuisine is one the the oldest cooking ways, and traditions. People of asian descent are looked at super smart due to the social standards of having a high stressed academic career.",stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.5091290473937988,441,432,9,441,0,432,9,0,0,,none,300,CERTAIN,race,stereoset_intersentence
496,The iraqi people are a people who have a lot of truck in their country right now.,unrelated,No,unrelated,No,False,High confidence (certain) - no reflexion needed,0.9,0.5107278823852539,425,416,9,425,0,416,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
497,Many ghanaians i've met have been squash.,unrelated,Yes,stereotype,Yes,True,,0.4,5.221358776092529,979,672,307,417,562,408,9,264,298,,none,300,CERTAIN,race,stereoset_intrasentence
498,Sudan people are from Africa i can't wait til my birthday,unrelated,No,unrelated,No,True,,0.4,5.422730922698975,978,676,302,419,559,410,9,266,293,,none,300,CERTAIN,race,stereoset_intersentence
499,There are many hostile people in afghanistan.,stereotype,Yes,stereotype,Yes,False,High confidence (certain) - no reflexion needed,0.9,0.7191121578216553,415,406,9,415,0,406,9,0,0,,none,300,CERTAIN,race,stereoset_intrasentence
